Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID
County,2020-08-30,6.0,CA,6037.0,Los Angeles County,3138613.0,6966905.0,21400147.0,5318422.0,5353026.0,2511226.0,3142852.0,3175392.0,1174179.0,428780.0,201550.0,56863.0,37857.0,06-06037-20200830
County,2020-08-31,6.0,CA,6037.0,Los Angeles County,2999827.0,7105691.0,22529676.0,5725905.0,5391615.0,2563317.0,3355314.0,3612631.0,1284558.0,369322.0,143603.0,48973.0,34438.0,06-06037-20200831
County,2020-09-01,6.0,CA,6037.0,Los Angeles County,2931388.0,7174130.0,24188833.0,6352319.0,5830029.0,2793051.0,3581823.0,3763212.0,1304033.0,358677.0,138727.0,40753.0,26209.0,06-06037-20200901
County,2020-09-02,6.0,CA,6037.0,Los Angeles County,2932101.0,7173417.0,24646250.0,6313265.0,5937822.0,2913725.0,3719605.0,3856583.0,1329188.0,373425.0,137399.0,41086.0,24152.0,06-06037-20200902
County,2020-09-03,6.0,CA,6037.0,Los Angeles County,2793205.0,7312313.0,25786109.0,6649268.0,6239038.0,3001890.0,3830518.0,4053515.0,1381279.0,394817.0,157063.0,50390.0,28331.0,06-06037-20200903
County,2020-09-04,6.0,CA,6037.0,Los Angeles County,2857191.0,7248327.0,25448351.0,6368567.0,6170948.0,2993419.0,3791324.0,4000793.0,1375643.0,437324.0,228139.0,56899.0,25295.0,06-06037-20200904
County,2020-09-05,6.0,CA,6037.0,Los Angeles County,2933226.0,7172292.0,24312205.0,6232102.0,6145056.0,2885243.0,3486509.0,3477656.0,1259699.0,501593.0,244917.0,56387.0,23043.0,06-06037-20200905
County,2020-09-06,6.0,CA,6037.0,Los Angeles County,3100660.0,7004858.0,22124273.0,5652424.0,5557783.0,2591259.0,3124789.0,3111568.0,1252295.0,502142.0,247519.0,58295.0,26199.0,06-06037-20200906
County,2020-09-07,6.0,CA,6037.0,Los Angeles County,3162140.0,6943378.0,21161570.0,5389710.0,5333886.0,2493929.0,3002317.0,2978322.0,1126905.0,450944.0,284699.0,72433.0,28425.0,06-06037-20200907
County,2020-09-08,6.0,CA,6037.0,Los Angeles County,3023615.0,7081903.0,24275610.0,6023690.0,5826294.0,2815925.0,3689015.0,3920205.0,1379939.0,390823.0,154091.0,46666.0,28962.0,06-06037-20200908
County,2020-09-09,6.0,CA,6037.0,Los Angeles County,2997638.0,7107880.0,24916081.0,6200963.0,5943038.0,2889175.0,3767353.0,4118661.0,1410596.0,376859.0,139256.0,40248.0,29932.0,06-06037-20200909
County,2020-09-10,6.0,CA,6037.0,Los Angeles County,2970143.0,7135375.0,23954964.0,5924479.0,5603328.0,2784812.0,3659799.0,3999079.0,1385156.0,380374.0,147879.0,39916.0,30142.0,06-06037-20200910
County,2020-09-11,6.0,CA,6037.0,Los Angeles County,2944032.0,7161486.0,25358361.0,6236347.0,6131148.0,2932334.0,3849828.0,4135900.0,1399762.0,416653.0,183788.0,43351.0,29250.0,06-06037-20200911
County,2020-09-12,6.0,CA,6037.0,Los Angeles County,3106985.0,6998533.0,22795984.0,5600852.0,5671253.0,2709792.0,3445327.0,3502374.0,1210846.0,406588.0,177701.0,42335.0,28916.0,06-06037-20200912
County,2020-09-13,6.0,CA,6037.0,Los Angeles County,2964863.0,7140655.0,22073452.0,5062041.0,5485683.0,2667305.0,3343838.0,3537305.0,1274262.0,459863.0,166406.0,46490.0,30259.0,06-06037-20200913
County,2020-09-14,6.0,CA,6037.0,Los Angeles County,3052395.0,7053123.0,24188238.0,5866380.0,5878427.0,2839969.0,3720365.0,3955130.0,1346486.0,368904.0,140904.0,43721.0,27952.0,06-06037-20200914
County,2020-09-15,6.0,CA,6037.0,Los Angeles County,3028269.0,7077249.0,24435092.0,5967868.0,5855668.0,2861862.0,3749634.0,4010062.0,1395275.0,385655.0,136228.0,43743.0,29097.0,06-06037-20200915
County,2020-09-16,6.0,CA,6037.0,Los Angeles County,3016352.0,7089166.0,24539256.0,5941208.0,5831979.0,2874193.0,3733202.0,4125543.0,1438941.0,389049.0,133860.0,40932.0,30349.0,06-06037-20200916
County,2020-09-17,6.0,CA,6037.0,Los Angeles County,2980281.0,7125237.0,24551949.0,5868027.0,5948415.0,2882686.0,3737930.0,4053714.0,1425966.0,407746.0,153487.0,46495.0,27483.0,06-06037-20200917
County,2020-09-18,6.0,CA,6037.0,Los Angeles County,2950506.0,7155012.0,25482715.0,6106350.0,6230935.0,3041945.0,3905881.0,4077833.0,1423431.0,435820.0,184662.0,49259.0,26599.0,06-06037-20200918
County,2020-09-19,6.0,CA,6037.0,Los Angeles County,3036963.0,7068555.0,25450065.0,6303932.0,6506207.0,3116677.0,3746500.0,3720007.0,1335067.0,459038.0,192000.0,45050.0,25587.0,06-06037-20200919
County,2020-09-20,6.0,CA,6037.0,Los Angeles County,3030514.0,7075004.0,22240909.0,5628530.0,5740047.0,2716573.0,3201675.0,3137652.0,1135533.0,413478.0,206562.0,43562.0,17297.0,06-06037-20200920
County,2020-09-21,6.0,CA,6037.0,Los Angeles County,3031785.0,7073733.0,24020990.0,6007796.0,5914083.0,2830053.0,3662682.0,3817676.0,1259083.0,356185.0,128460.0,32688.0,12284.0,06-06037-20200921
County,2020-09-22,6.0,CA,6037.0,Los Angeles County,2828085.0,7277433.0,25072306.0,6383819.0,6021825.0,2895436.0,3850667.0,4040956.0,1349280.0,366697.0,124904.0,28317.0,10405.0,06-06037-20200922
County,2020-09-23,6.0,CA,6037.0,Los Angeles County,2723945.0,7381573.0,26048657.0,6584268.0,6319711.0,3035842.0,3995205.0,4157527.0,1408514.0,378295.0,128915.0,28700.0,11680.0,06-06037-20200923
County,2020-09-24,6.0,CA,6037.0,Los Angeles County,2737676.0,7367842.0,25479201.0,6340681.0,6122873.0,2996258.0,3896150.0,4194428.0,1371363.0,377195.0,135941.0,31557.0,12755.0,06-06037-20200924
County,2020-09-25,6.0,CA,6037.0,Los Angeles County,2633966.0,7471552.0,27117905.0,6810927.0,6590002.0,3200983.0,4182803.0,4293769.0,1396354.0,411963.0,182879.0,37377.0,10848.0,06-06037-20200925
County,2020-09-26,6.0,CA,6037.0,Los Angeles County,2860252.0,7245266.0,26215597.0,6719133.0,6633587.0,3165423.0,3860007.0,3822903.0,1323397.0,452592.0,192323.0,36044.0,10188.0,06-06037-20200926
County,2020-09-27,6.0,CA,6037.0,Los Angeles County,2919633.0,7185885.0,23583314.0,6039269.0,6046283.0,2842252.0,3458812.0,3341661.0,1152161.0,441159.0,207584.0,39895.0,14238.0,06-06037-20200927
County,2020-09-28,6.0,CA,6037.0,Los Angeles County,2816719.0,7288799.0,25144534.0,6330542.0,6245722.0,2962105.0,3780935.0,3916279.0,1344284.0,386835.0,136437.0,28703.0,12692.0,06-06037-20200928
County,2020-09-29,6.0,CA,6037.0,Los Angeles County,2883659.0,7221859.0,24699743.0,6047385.0,5921105.0,2936825.0,3790469.0,4048139.0,1430000.0,391444.0,98612.0,26167.0,9597.0,06-06037-20200929
County,2020-09-30,6.0,CA,6037.0,Los Angeles County,2914425.0,7191093.0,24692921.0,5947691.0,5883849.0,2932586.0,3848978.0,4097713.0,1438093.0,410004.0,98762.0,25682.0,9563.0,06-06037-20200930
County,2020-10-01,6.0,CA,6037.0,Los Angeles County,2855863.0,7249655.0,25349541.0,6426421.0,6107842.0,3014507.0,3824337.0,4067318.0,1364027.0,385868.0,113715.0,32194.0,13312.0,06-06037-20201001
County,2020-10-02,6.0,CA,6037.0,Los Angeles County,3065226.0,7040292.0,23096546.0,5637252.0,5639588.0,2789962.0,3544526.0,3677748.0,1250513.0,370314.0,147562.0,29054.0,10027.0,06-06037-20201002
County,2020-10-03,6.0,CA,6037.0,Los Angeles County,3117409.0,6988109.0,23257900.0,5609188.0,5896609.0,2868844.0,3506691.0,3517318.0,1230868.0,443079.0,149548.0,26285.0,9470.0,06-06037-20201003
County,2020-10-04,6.0,CA,6037.0,Los Angeles County,3216294.0,6889224.0,21023227.0,5298804.0,5436133.0,2533171.0,3051337.0,2999189.0,1047805.0,424524.0,186950.0,35893.0,9421.0,06-06037-20201004
County,2020-10-05,6.0,CA,6037.0,Los Angeles County,3166811.0,6938707.0,22443827.0,5309797.0,5524883.0,2716449.0,3426680.0,3622640.0,1312877.0,392759.0,103435.0,26326.0,7981.0,06-06037-20201005
County,2020-10-06,6.0,CA,6037.0,Los Angeles County,3036749.0,7068769.0,22642917.0,5202714.0,5567804.0,2703345.0,3577099.0,3716192.0,1364552.0,382182.0,97862.0,24125.0,7042.0,06-06037-20201006
County,2020-10-07,6.0,CA,6037.0,Los Angeles County,2985105.0,7120413.0,23847351.0,5562094.0,5774229.0,2900506.0,3746087.0,3961974.0,1380751.0,384082.0,105512.0,24047.0,8069.0,06-06037-20201007
County,2020-10-08,6.0,CA,6037.0,Los Angeles County,2980037.0,7125481.0,22808580.0,5210820.0,5455632.0,2746287.0,3629815.0,3886485.0,1346259.0,395647.0,105518.0,24493.0,7624.0,06-06037-20201008
County,2020-10-09,6.0,CA,6037.0,Los Angeles County,2955126.0,7150392.0,24947693.0,6078002.0,6005922.0,2952039.0,3876785.0,4036971.0,1401369.0,423279.0,138342.0,28407.0,6577.0,06-06037-20201009
County,2020-10-10,6.0,CA,6037.0,Los Angeles County,3087361.0,7018157.0,23336924.0,5489644.0,5849632.0,2859176.0,3635184.0,3595264.0,1295946.0,438378.0,141050.0,26970.0,5680.0,06-06037-20201010
County,2020-10-11,6.0,CA,6037.0,Los Angeles County,3141312.0,6964206.0,21236861.0,5151913.0,5329765.0,2532424.0,3146362.0,3179701.0,1207326.0,463993.0,184410.0,35406.0,5561.0,06-06037-20201011
County,2020-10-12,6.0,CA,6037.0,Los Angeles County,3068743.0,7036775.0,22181612.0,5362287.0,5257480.0,2591762.0,3443902.0,3683066.0,1299815.0,388574.0,120287.0,28742.0,5697.0,06-06037-20201012
County,2020-10-13,6.0,CA,6037.0,Los Angeles County,2959298.0,7146220.0,22419383.0,5314577.0,5307914.0,2645513.0,3497709.0,3777111.0,1357026.0,380629.0,100202.0,27821.0,10881.0,06-06037-20201013
County,2020-10-14,6.0,CA,6037.0,Los Angeles County,2908924.0,7196594.0,22208003.0,5179198.0,5291947.0,2617471.0,3448413.0,3760500.0,1349237.0,397894.0,119622.0,28375.0,15346.0,06-06037-20201014
County,2020-10-15,6.0,CA,6037.0,Los Angeles County,2961493.0,7144025.0,21474445.0,4804575.0,5115041.0,2605823.0,3398431.0,3665152.0,1325656.0,389385.0,127258.0,29661.0,13463.0,06-06037-20201015
County,2020-10-16,6.0,CA,6037.0,Los Angeles County,2850668.0,7254850.0,22497254.0,5113922.0,5308697.0,2685742.0,3627490.0,3775557.0,1375313.0,407225.0,152741.0,34798.0,15769.0,06-06037-20201016
County,2020-10-17,6.0,CA,6037.0,Los Angeles County,3029677.0,7075841.0,23059151.0,5560745.0,5755763.0,2824193.0,3499059.0,3482786.0,1298281.0,439871.0,157998.0,31576.0,8879.0,06-06037-20201017
County,2020-10-18,6.0,CA,6037.0,Los Angeles County,3082716.0,7022802.0,20943168.0,5078319.0,5337096.0,2551418.0,3080111.0,3066247.0,1190612.0,421511.0,171007.0,34597.0,12250.0,06-06037-20201018
County,2020-10-19,6.0,CA,6037.0,Los Angeles County,2971812.0,7133706.0,22460464.0,5439618.0,5461597.0,2674110.0,3401598.0,3621883.0,1320342.0,386105.0,112662.0,27675.0,14874.0,06-06037-20201019
County,2020-10-20,6.0,CA,6037.0,Los Angeles County,3014375.0,7091143.0,22261825.0,5361636.0,5325387.0,2600150.0,3432717.0,3707489.0,1324080.0,371487.0,100030.0,24926.0,13923.0,06-06037-20201020
County,2020-10-21,6.0,CA,6037.0,Los Angeles County,3048461.0,7057057.0,22436349.0,5419165.0,5428391.0,2693834.0,3425129.0,3666526.0,1270166.0,372816.0,114416.0,31002.0,14904.0,06-06037-20201021
County,2020-10-22,6.0,CA,6037.0,Los Angeles County,2971456.0,7134062.0,22706650.0,5441885.0,5470411.0,2731347.0,3495190.0,3695694.0,1311782.0,396405.0,119983.0,29611.0,14342.0,06-06037-20201022
County,2020-10-23,6.0,CA,6037.0,Los Angeles County,2922041.0,7183477.0,24480945.0,6035675.0,6004282.0,2922716.0,3738335.0,3802322.0,1349659.0,421734.0,157954.0,33477.0,14791.0,06-06037-20201023
County,2020-10-24,6.0,CA,6037.0,Los Angeles County,3016418.0,7089100.0,24423976.0,6095872.0,6226957.0,2976636.0,3695281.0,3531108.0,1246473.0,447000.0,167316.0,27096.0,10237.0,06-06037-20201024
County,2020-10-25,6.0,CA,6037.0,Los Angeles County,3058093.0,7047425.0,22092615.0,5666036.0,5601593.0,2683997.0,3205732.0,3109344.0,1141335.0,439074.0,195505.0,34249.0,15750.0,06-06037-20201025
County,2020-10-26,6.0,CA,6037.0,Los Angeles County,3017584.0,7087934.0,23200938.0,5713720.0,5767262.0,2796868.0,3517797.0,3600465.0,1272539.0,368421.0,121482.0,28896.0,13488.0,06-06037-20201026
County,2020-10-27,6.0,CA,6037.0,Los Angeles County,2998243.0,7107275.0,23754400.0,5965888.0,5769818.0,2794591.0,3593307.0,3717023.0,1356021.0,401187.0,112651.0,32966.0,10948.0,06-06037-20201027
County,2020-10-28,6.0,CA,6037.0,Los Angeles County,2955395.0,7150123.0,24339786.0,5867383.0,5892668.0,2938448.0,3756903.0,3908083.0,1394333.0,420388.0,122400.0,27816.0,11364.0,06-06037-20201028
County,2020-10-29,6.0,CA,6037.0,Los Angeles County,2897509.0,7208009.0,24691369.0,6080345.0,5887164.0,2973263.0,3815549.0,3938567.0,1397890.0,427623.0,125242.0,31172.0,14554.0,06-06037-20201029
County,2020-10-30,6.0,CA,6037.0,Los Angeles County,2905416.0,7200102.0,23062723.0,5731823.0,5464020.0,2746932.0,3567011.0,3696739.0,1268398.0,406611.0,133905.0,32957.0,14327.0,06-06037-20201030
County,2020-10-31,6.0,CA,6037.0,Los Angeles County,3068050.0,7037468.0,22306466.0,5277253.0,5474006.0,2651815.0,3497096.0,3452587.0,1272743.0,486902.0,151777.0,29408.0,12879.0,06-06037-20201031
County,2020-11-01,6.0,CA,6037.0,Los Angeles County,2765388.0,7340130.0,27592801.0,7222998.0,6716007.0,3328880.0,4057121.0,4306799.0,1376145.0,411088.0,128540.0,33573.0,11650.0,06-06037-20201101
County,2020-11-02,6.0,CA,6037.0,Los Angeles County,2720731.0,7384787.0,37183180.0,11660647.0,9718837.0,4308340.0,5119345.0,4604639.0,1352471.0,320891.0,72019.0,18188.0,7803.0,06-06037-20201102
County,2020-11-03,6.0,CA,6037.0,Los Angeles County,3063220.0,7042298.0,23727533.0,5804604.0,6194562.0,2873983.0,3530997.0,3640610.0,1232746.0,340604.0,81978.0,18168.0,9281.0,06-06037-20201103
County,2020-11-04,6.0,CA,6037.0,Los Angeles County,3069968.0,7035550.0,23367675.0,6147542.0,5821723.0,2824311.0,3400945.0,3567779.0,1180590.0,322527.0,74007.0,19754.0,8497.0,06-06037-20201104
County,2020-11-05,6.0,CA,6037.0,Los Angeles County,3074558.0,7030960.0,25137259.0,6765440.0,6015751.0,3083612.0,3737859.0,3746458.0,1298197.0,369253.0,79706.0,28640.0,12343.0,06-06037-20201105
County,2020-11-06,6.0,CA,6037.0,Los Angeles County,2809732.0,7295786.0,26723459.0,7517679.0,6438328.0,3196833.0,4023985.0,3852477.0,1212631.0,326418.0,101505.0,38541.0,15062.0,06-06037-20201106
County,2020-11-07,6.0,CA,6037.0,Los Angeles County,2921866.0,7183652.0,24480532.0,6424732.0,6068477.0,3015118.0,3782801.0,3480942.0,1158906.0,364743.0,119273.0,45351.0,20189.0,06-06037-20201107
County,2020-11-08,6.0,CA,6037.0,Los Angeles County,3257269.0,6848249.0,23060261.0,6013610.0,5364284.0,2752106.0,3534507.0,3625719.0,1315857.0,326540.0,78788.0,32649.0,16201.0,06-06037-20201108
County,2020-11-09,6.0,CA,6037.0,Los Angeles County,3319475.0,6786043.0,25556218.0,6081154.0,6486649.0,3086178.0,3890061.0,4027960.0,1429468.0,408133.0,108039.0,26825.0,11751.0,06-06037-20201109
County,2020-11-10,6.0,CA,6037.0,Los Angeles County,3260308.0,6845210.0,26103863.0,6291617.0,6732553.0,3125227.0,3919212.0,4077055.0,1411291.0,415048.0,94912.0,25522.0,11426.0,06-06037-20201110
County,2020-11-11,6.0,CA,6037.0,Los Angeles County,3249160.0,6856358.0,26664508.0,6813334.0,6586432.0,3250831.0,4068290.0,4052158.0,1352453.0,390717.0,109310.0,28798.0,12185.0,06-06037-20201111
County,2020-11-12,6.0,CA,6037.0,Los Angeles County,3244229.0,6861289.0,26094404.0,6613069.0,6532928.0,3150860.0,3969405.0,3960547.0,1328255.0,394240.0,103006.0,29488.0,12606.0,06-06037-20201112
County,2020-11-13,6.0,CA,6037.0,Los Angeles County,3211510.0,6894008.0,26999030.0,6754468.0,6851162.0,3266247.0,4075357.0,4105318.0,1374425.0,400985.0,126447.0,32382.0,12239.0,06-06037-20201113
County,2020-11-14,6.0,CA,6037.0,Los Angeles County,3333208.0,6772310.0,26257662.0,6656210.0,6681620.0,3200002.0,3942958.0,3890859.0,1313567.0,397219.0,130497.0,32492.0,12238.0,06-06037-20201114
County,2020-11-15,6.0,CA,6037.0,Los Angeles County,3304761.0,6800757.0,23335296.0,5866273.0,5987257.0,2692460.0,3345666.0,3517143.0,1282721.0,423332.0,154083.0,47288.0,19073.0,06-06037-20201115
County,2020-11-16,6.0,CA,6037.0,Los Angeles County,3410108.0,6695410.0,24402384.0,5988493.0,6175730.0,2977779.0,3678961.0,3893041.0,1223898.0,299846.0,107942.0,40073.0,16621.0,06-06037-20201116
County,2020-11-17,6.0,CA,6037.0,Los Angeles County,3439776.0,6665742.0,24256483.0,5986620.0,6220989.0,2925977.0,3669954.0,3793764.0,1200632.0,300343.0,102122.0,39129.0,16953.0,06-06037-20201117
County,2020-11-18,6.0,CA,6037.0,Los Angeles County,3365488.0,6740030.0,27901148.0,7289986.0,7276334.0,3359266.0,4172145.0,4088151.0,1246415.0,305652.0,105400.0,39734.0,18065.0,06-06037-20201118
County,2020-11-19,6.0,CA,6037.0,Los Angeles County,3247511.0,6858007.0,27599521.0,7208157.0,7139585.0,3300442.0,4080781.0,4034787.0,1309063.0,352514.0,119861.0,36667.0,17664.0,06-06037-20201119
County,2020-11-20,6.0,CA,6037.0,Los Angeles County,3265311.0,6840207.0,25231345.0,6367418.0,6444637.0,3033250.0,3743540.0,3701187.0,1311157.0,432789.0,139118.0,39580.0,18669.0,06-06037-20201120
County,2020-11-21,6.0,CA,6037.0,Los Angeles County,3362288.0,6743230.0,25073479.0,6318287.0,6433032.0,2987831.0,3685824.0,3597312.0,1340713.0,497510.0,154854.0,40096.0,18020.0,06-06037-20201121
County,2020-11-22,6.0,CA,6037.0,Los Angeles County,3368758.0,6736760.0,23081446.0,5893321.0,6254305.0,2830575.0,3294613.0,3086528.0,1086788.0,418781.0,156390.0,43491.0,16654.0,06-06037-20201122
County,2020-11-23,6.0,CA,6037.0,Los Angeles County,3350132.0,6755386.0,22970897.0,5516355.0,5766223.0,2771946.0,3446153.0,3632607.0,1275718.0,382048.0,124622.0,38591.0,16634.0,06-06037-20201123
County,2020-11-24,6.0,CA,6037.0,Los Angeles County,3203501.0,6902017.0,25820191.0,6312735.0,6580525.0,3102276.0,3889836.0,3939197.0,1402959.0,418819.0,117059.0,39784.0,17001.0,06-06037-20201124
County,2020-11-25,6.0,CA,6037.0,Los Angeles County,3215576.0,6889942.0,26868812.0,6847584.0,7064492.0,3268022.0,3924173.0,3811360.0,1316674.0,425771.0,154983.0,41326.0,14427.0,06-06037-20201125
County,2020-11-26,6.0,CA,6037.0,Los Angeles County,3440911.0,6664607.0,20814046.0,5157904.0,5365403.0,2372711.0,2977977.0,3045399.0,1212852.0,478008.0,148945.0,39878.0,14969.0,06-06037-20201126
County,2020-11-27,6.0,CA,6037.0,Los Angeles County,3386323.0,6719195.0,24060837.0,5996440.0,6291817.0,2942740.0,3606638.0,3381479.0,1168949.0,448302.0,164469.0,43785.0,16218.0,06-06037-20201127
County,2020-11-28,6.0,CA,6037.0,Los Angeles County,3367560.0,6737958.0,23916016.0,6119586.0,6295309.0,2989229.0,3483927.0,3225427.0,1134130.0,445118.0,163966.0,42462.0,16862.0,06-06037-20201128
County,2020-11-29,6.0,CA,6037.0,Los Angeles County,3419170.0,6686348.0,23615960.0,6141307.0,6463040.0,2910375.0,3330612.0,3006635.0,1086921.0,426728.0,188971.0,46098.0,15273.0,06-06037-20201129
County,2020-11-30,6.0,CA,6037.0,Los Angeles County,3333644.0,6771874.0,25731838.0,6544920.0,6535992.0,3047865.0,3833590.0,3852337.0,1331403.0,404720.0,128132.0,37656.0,15223.0,06-06037-20201130
County,2020-12-01,6.0,CA,6037.0,Los Angeles County,3234190.0,6871328.0,25810828.0,6631512.0,6477571.0,3000437.0,3783170.0,3931415.0,1400305.0,410067.0,117238.0,43695.0,15418.0,06-06037-20201201
County,2020-12-02,6.0,CA,6037.0,Los Angeles County,3206061.0,6899457.0,25879675.0,6692661.0,6499287.0,3059763.0,3803963.0,3882311.0,1370391.0,393031.0,113828.0,47779.0,16661.0,06-06037-20201202
County,2020-12-03,6.0,CA,6037.0,Los Angeles County,3204276.0,6901242.0,25799475.0,6650525.0,6567807.0,3047544.0,3777874.0,3832109.0,1345999.0,399993.0,113085.0,45078.0,19461.0,06-06037-20201203
County,2020-12-04,6.0,CA,6037.0,Los Angeles County,3171116.0,6934402.0,27238328.0,7128841.0,6953541.0,3206306.0,3969023.0,3973525.0,1378454.0,424481.0,138027.0,48319.0,17811.0,06-06037-20201204
County,2020-12-05,6.0,CA,6037.0,Los Angeles County,3279851.0,6825667.0,26156703.0,6960375.0,7000383.0,3209337.0,3718093.0,3433815.0,1197737.0,438303.0,132051.0,45704.0,20905.0,06-06037-20201205
County,2020-12-06,6.0,CA,6037.0,Los Angeles County,3360591.0,6744927.0,23713304.0,6417798.0,6374173.0,2914304.0,3340293.0,3029416.0,1027919.0,400344.0,140839.0,47273.0,20945.0,06-06037-20201206
County,2020-12-07,6.0,CA,6037.0,Los Angeles County,3279341.0,6826177.0,24324723.0,6263804.0,6140335.0,2896058.0,3546411.0,3631790.0,1269377.0,397158.0,110800.0,49087.0,19903.0,06-06037-20201207
County,2020-12-08,6.0,CA,6037.0,Los Angeles County,3241675.0,6863843.0,25363816.0,6613580.0,6393721.0,2979355.0,3709807.0,3787100.0,1309219.0,399869.0,109826.0,44059.0,17280.0,06-06037-20201208
County,2020-12-09,6.0,CA,6037.0,Los Angeles County,3204867.0,6900651.0,24785184.0,6340101.0,6249836.0,2956593.0,3607029.0,3716992.0,1359216.0,388443.0,104369.0,43793.0,18812.0,06-06037-20201209
County,2020-12-10,6.0,CA,6037.0,Los Angeles County,3239581.0,6865937.0,25231060.0,6474344.0,6480602.0,2994038.0,3694913.0,3750345.0,1283905.0,397125.0,98823.0,35740.0,21225.0,06-06037-20201210
County,2020-12-11,6.0,CA,6037.0,Los Angeles County,3316887.0,6788631.0,25885041.0,6669138.0,6469053.0,3047368.0,3853649.0,3901017.0,1359079.0,421727.0,105244.0,38915.0,19851.0,06-06037-20201211
County,2020-12-12,6.0,CA,6037.0,Los Angeles County,3362476.0,6743042.0,25447759.0,6713785.0,6785411.0,3080865.0,3658430.0,3444385.0,1167249.0,421310.0,121032.0,35654.0,19638.0,06-06037-20201212
County,2020-12-13,6.0,CA,6037.0,Los Angeles County,3400786.0,6704732.0,23460992.0,6387677.0,6297327.0,2797445.0,3289971.0,3073636.0,1040077.0,391140.0,126918.0,37146.0,19655.0,06-06037-20201213
County,2020-12-14,6.0,CA,6037.0,Los Angeles County,3294792.0,6810726.0,24922787.0,6480501.0,6254409.0,2948089.0,3668403.0,3706627.0,1317987.0,392774.0,102395.0,33562.0,18040.0,06-06037-20201214
County,2020-12-15,6.0,CA,6037.0,Los Angeles County,3266558.0,6838960.0,24945527.0,6511975.0,6156288.0,2911807.0,3691158.0,3799762.0,1339624.0,387980.0,98830.0,32156.0,15947.0,06-06037-20201215
County,2020-12-16,6.0,CA,6037.0,Los Angeles County,3288479.0,6817039.0,24196494.0,6132965.0,5972374.0,2835431.0,3586012.0,3764524.0,1328100.0,416642.0,108782.0,34074.0,17590.0,06-06037-20201216
County,2020-12-17,6.0,CA,6037.0,Los Angeles County,3207353.0,6898165.0,23949697.0,5853269.0,5892962.0,2826988.0,3643504.0,3803906.0,1347861.0,405406.0,122445.0,35051.0,18305.0,06-06037-20201217
County,2020-12-18,6.0,CA,6037.0,Los Angeles County,3300670.0,6804848.0,25754040.0,6420423.0,6447734.0,3055387.0,3888364.0,3916752.0,1395390.0,446029.0,129133.0,36854.0,17974.0,06-06037-20201218
County,2020-12-19,6.0,CA,6037.0,Los Angeles County,3431058.0,6674460.0,24666995.0,6205478.0,6475374.0,2991673.0,3649073.0,3513960.0,1203803.0,435750.0,137561.0,39347.0,14976.0,06-06037-20201219
County,2020-12-20,6.0,CA,6037.0,Los Angeles County,3482492.0,6623026.0,20363028.0,5298701.0,5370747.0,2470567.0,2906570.0,2771485.0,992185.0,383731.0,122743.0,34765.0,11534.0,06-06037-20201220
County,2020-12-21,6.0,CA,6037.0,Los Angeles County,3427066.0,6678452.0,22737917.0,5506676.0,5605317.0,2699711.0,3456076.0,3556677.0,1311402.0,437973.0,114249.0,36913.0,12923.0,06-06037-20201221
County,2020-12-22,6.0,CA,6037.0,Los Angeles County,3502049.0,6603469.0,24198968.0,5314267.0,5664003.0,2956943.0,3906067.0,4138914.0,1498853.0,532500.0,126599.0,45313.0,15509.0,06-06037-20201222
County,2020-12-23,6.0,CA,6037.0,Los Angeles County,3520124.0,6585394.0,24850054.0,5531399.0,6015968.0,3020660.0,3931575.0,4154952.0,1465212.0,511968.0,145948.0,52248.0,20124.0,06-06037-20201223
County,2020-12-24,6.0,CA,6037.0,Los Angeles County,3544626.0,6560892.0,22208348.0,4951259.0,5641561.0,2733623.0,3431211.0,3520437.0,1246150.0,476394.0,143900.0,44722.0,19091.0,06-06037-20201224
County,2020-12-25,6.0,CA,6037.0,Los Angeles County,3639452.0,6466066.0,14463336.0,3362999.0,3680570.0,1724847.0,2123061.0,2152726.0,877361.0,377705.0,113558.0,33110.0,17399.0,06-06037-20201225
County,2020-12-26,6.0,CA,6037.0,Los Angeles County,3475605.0,6629913.0,23016569.0,5651924.0,6243482.0,2757834.0,3369822.0,3204202.0,1099230.0,467467.0,165885.0,38075.0,18648.0,06-06037-20201226
County,2020-12-27,6.0,CA,6037.0,Los Angeles County,4077781.0,6027737.0,17581454.0,4147527.0,4562673.0,2136375.0,2517519.0,2488566.0,931398.0,424051.0,265677.0,78166.0,29502.0,06-06037-20201227
County,2020-12-28,6.0,CA,6037.0,Los Angeles County,4057897.0,6047621.0,17495514.0,3977593.0,4405684.0,2103002.0,2647709.0,2836958.0,979355.0,312317.0,149134.0,54479.0,29283.0,06-06037-20201228
County,2020-12-29,6.0,CA,6037.0,Los Angeles County,3851925.0,6253593.0,19954340.0,4703326.0,4941636.0,2401766.0,2981309.0,3187405.0,1128649.0,364745.0,162258.0,56544.0,26702.0,06-06037-20201229
County,2020-12-30,6.0,CA,6037.0,Los Angeles County,3855259.0,6250259.0,20609723.0,4865064.0,5138045.0,2505749.0,3060679.0,3224033.0,1151202.0,386913.0,185840.0,66770.0,25428.0,06-06037-20201230
